tsn;genus;species;en_com_name;fr_com_name;qc_code;on_tree_code;on_alpha_code;us_code;nb_code
817239;Ptychosperma;macarthuri;Macarthur feather palm;NA;NA;NA;NA;8415;
819763;Millettia;pinnata;pinnata;NA;NA;NA;NA;7831;
819914;Serianthes;nelsonii;hayun lago, trongkon guafi;NA;NA;NA;NA;8603;
819919;Intsia;bijuga;ifilele;NA;NA;NA;NA;7477;
820148;Acacia;mangium;Acacia mangium;NA;NA;NA;NA;6009;
820270;Pterocarpus;macrocarpus;Burma padauk;NA;NA;NA;NA;8408;
820294;Parkia;timoriana;Parkia timoriana;NA;NA;NA;NA;8110;
820313;Hebestigma;cubense;false locust;NA;NA;NA;NA;7336;
820321;Clitoria;fairchildiana;Philippine pigeonwings;NA;NA;NA;NA;6644;
822311;Osmoxylon;;Osmoxylon;NA;NA;NA;NA;8024;
822334;Meryta;senfftiana;omechidel;NA;NA;NA;NA;7777;
822432;Mammea;odorata;chopak;NA;NA;NA;NA;7654;
822456;Calophyllum;soulattri;olebtaches, chesemolech;NA;NA;NA;NA;6344;
822482;Neuburgia;celebica;kalm, aralm;NA;NA;NA;NA;7962;
822515;Fagraea;berteroana;pualulu;NA;NA;NA;NA;7141;
822556;Pinus;massoniana;Chinese red pine;NA;NA;NA;NA;8184;
822576;Pinus;oocarpa;ocote chino;NA;NA;NA;NA;8186;
822622;Callitris;columellaris;Callitris columellaris;NA;NA;NA;NA;6331;
822687;Pinus;caribaea;Caribbean pine;NA;NA;NA;NA;8183;
822746;Dendrocnide;;Dendrocnide;NA;NA;NA;NA;6887;
822752;Dendrocnide;latifolia;kahtat;NA;NA;NA;NA;6886;
822756;Pipturus;argenteus;soga;NA;NA;NA;NA;8206;
822757;Procris;pedunculata;fua lole;NA;NA;NA;NA;8341;
823738;Ficus;lutea;Ficus lutea;NA;NA;NA;NA;7158;
823739;Ficus;saffordii;lulk, banyan;NA;NA;NA;NA;7168;
823759;Triplaris;;Triplaris ;NA;NA;NA;NA;8843;
823810;Triplaris;cumingiana;ant tree;NA;NA;NA;NA;8844;
823949;Manilkara;valenzuela;nisperillo;NA;NA;NA;NA;7673;
825205;Citrus;macroptera;kahet, wild orange;NA;NA;NA;NA;6580;
825206;Citrus;hystrix;limon china;NA;NA;NA;NA;6579;
828486;Cyrtandra;pulchella;cyrtandra;NA;NA;NA;NA;6863;
833085;Premna;serratifolia;aloalo;NA;NA;NA;NA;8309;
834878;Kunzea;;Kunzea;NA;NA;NA;NA;7517;
834900;Corymbia;calophylla;redgum;NA;NA;NA;NA;6749;
834901;Corymbia;citriodora;Corymbia citriodora;NA;NA;NA;NA;6750;
834902;Corymbia;ficifolia;redflower gum;NA;NA;NA;NA;6751;
834903;Corymbia;gummifera;red bloodwood;NA;NA;NA;NA;6752;
834905;Eucalyptus;salicifolia;black peppermint;NA;NA;NA;NA;7052;
834971;Leptospermum;polygalifolim;common teatree;NA;NA;NA;NA;7560;
834972;Leptospermum;petersonii;common teatree;NA;NA;NA;NA;7559;
834973;Leptospermum;morrisonii;large-leaf yellow teatree;NA;NA;NA;NA;7558;
834991;Kunzea;ericoides;burgan;NA;NA;NA;NA;7516;
835177;Eugenia;palumbis;agatelang;NA;NA;NA;NA;7088;
835178;Eugenia;thompsonii;atoto;NA;NA;NA;NA;7102;
835270;Syzygium;sandwicense;ohia ha;NA;NA;NA;NA;8706;
835282;Syzygium;samoense;fena vao;NA;NA;NA;NA;8705;
835283;Callistemon;citrinus;crimson bottlebrush;NA;NA;NA;NA;6328;
835359;Ilex;mucronata;NA;Némopanthe mucroné;NEM;NA;NA;NA;
836433;Sorbus;aria;White beam tree;NA;NA;145;;NA;
837784;Pangium;edule;rauel;NA;NA;NA;NA;8091;
837788;Salix;babylonica;Weeping willow;NA;NA;64;We;NA;
837854;Allophylus;timorensis;ebeludes, chebeludes;NA;NA;NA;NA;6085;
837857;Allophylus;ternatus;chebeludes;NA;NA;NA;NA;6084;
837871;Aesculus;flava;yellow buckeye;NA;NA;NA;NA;332;
845188;Carya;aquatica;water hickory;NA;NA;NA;NA;401;
845445;Homalanthus;;Homalanthus;NA;NA;NA;NA;8010;
845452;Cleistanthus;;Cleistanthus;NA;NA;NA;NA;6595;
845459;Macaranga;thompsonii;Macaranga thompsonii;NA;NA;NA;NA;7627;
845473;Claoxylon;marianum;katteknau, katot;NA;NA;NA;NA;6590;
845475;Melanolepis;multiglandulosa;alom;NA;NA;NA;NA;7710;
845478;Mallotus;tiliifolius;Mallotus tiliifolius;NA;NA;NA;NA;7642;
845484;Homalanthus;nutans;fanuamamala;NA;NA;NA;NA;8009;
845485;Macaranga;carolinensis;bedel;NA;NA;NA;NA;7618;
845486;Macaranga;grayana;Macaranga grayana;NA;NA;NA;NA;7619;
845487;Macaranga;harveyana;lau pata;NA;NA;NA;NA;7620;
845490;Macaranga;stipulosa;lau fatu;NA;NA;NA;NA;7625;
845502;Claoxylon;carolinianum;koee;NA;NA;NA;NA;6586;
845504;Claoxylon;longiracemosum;Claoxylon longiracemosum;NA;NA;NA;NA;6589;
845548;Glochidion;ramiflorum;masame;NA;NA;NA;NA;7249;
845549;Cleistanthus;carolinianus;Cleistanthus carolinianus;NA;NA;NA;NA;6593;
845555;Glochidion;cuspidatum;masame;NA;NA;NA;NA;7247;
845563;Baccaurea;taitensis;Saitamu;NA;NA;NA;NA;6208;
845564;Flueggea;flexuosa;poumuli;NA;NA;NA;NA;7191;
845567;Cleistanthus;insularis;Cleistanthus insularis;NA;NA;NA;NA;6594;
845569;Phyllanthus;orbicularis;Phyllanthus orbicularis;NA;NA;NA;NA;8162;
845574;Glochidion;marianum;Glochidion marianum;NA;NA;NA;NA;7248;
845587;Drypetes;vitiensis;NA;NA;NA;NA;NA;6943;
845591;Drypetes;nitida;kevert;NA;NA;NA;NA;6941;
845741;Bastardiopsis;eggersii;Bastardiopsis eggersii;NA;NA;NA;NA;6224;
845756;Heritiera;longipetiolata;ufa halemtano;NA;NA;NA;NA;7360;
845760;Grewia;crenata;fau ui;NA;NA;NA;NA;7275;
845940;Mussaenda;;Mussaenda;NA;NA;NA;NA;7882;
845977;Psychotria;rotensis;Psychotria rotensis;NA;NA;NA;NA;8399;
845980;Aidia;cochinchinensis;Olomea;NA;NA;NA;NA;6048;
845981;Guettarda;speciosa;puapua;NA;NA;NA;NA;7307;
845982;Tarenna;sambucina;manunu;NA;NA;NA;NA;8737;
845991;Psydrax;odorata;alahee;NA;NA;NA;NA;8402;
847566;Ochna;mossambicensis;African bird's-eye bush;NA;NA;NA;NA;7976;
847567;Bruguiera;sexangula;Oriental mangrove;NA;NA;NA;NA;6268;
893828;Cerbera;manghas;leva;NA;NA;NA;NA;6461;
893857;Tabernaemontana;pandacaqui;Pulu;NA;NA;NA;NA;8722;
895118;Spondias;pinnata;titmel;NA;NA;NA;NA;8656;
895119;Rhus;taitensis;tavai;NA;NA;NA;NA;8469;
895371;Terminalia;samoensis;talie;NA;NA;NA;NA;8759;
896176;Diospyros;kaki;persimmon;NA;NA;NA;NA;6907;
896253;Diospyros;ferrea;Diospyros ferrea;NA;NA;NA;NA;6905;
896469;Barringtonia;racemosa;langaasag;NA;NA;NA;NA;6221;
896504;Khaya;anthotheca;Khaya anthotheca;NA;NA;NA;NA;7499;
896505;Sandoricum;koetjape;santol, kechapi;NA;NA;NA;NA;8515;
896735;Elaeocarpus;joga;joga;NA;NA;NA;NA;6980;
897053;Trema;orientalis;oriental trema;NA;NA;NA;NA;8831;
897104;Guaiacum;officinale;lignum-vitae;NA;NA;NA;NA;7279;
897950;Cyathea;lunulata;olioli;NA;NA;NA;NA;6840;
914434;Cyathea;decurrens;olioli;NA;NA;NA;NA;6838;
914735;Cyathea;truncata;olioli;NA;NA;NA;NA;6849;
914950;Cyathea;medullaris;olioli;NA;NA;NA;NA;6841;
914968;Cyathea;nigricans;kattar;NA;NA;NA;NA;6842;
NA;;;NA;Résineux inconnu;RES;NA;NA;NA;
NA;;;NA;Feuillu inconnu;FEU;NA;NA;NA;
NA;;;NA;Gadellier des chiens;RIC;NA;NA;NA;
NA;;;NA;Gadellier hérissé;RIH;NA;NA;NA;
NA;;;NA;Genre inconnu;INC;NA;NA;NA;
NA;Abies;shastensis;Shasta red fir;NA;NA;NA;NA;21;
NA;Acacia;anegadensis;blackbrush wattle;NA;NA;NA;NA;6001;
NA;Acacia;farnesiana;sweet acacia;NA;NA;NA;NA;303;
NA;Acacia;greggii;catclaw acacia;NA;NA;NA;NA;304;
NA;Acacia;macracantha;porknut;NA;NA;NA;NA;6008;
NA;Acacia;muricata;spineless wattle;NA;NA;NA;NA;6012;
NA;Acacia;nilotica;gum arabic tree;NA;NA;NA;NA;6013;
NA;Acacia;tortuosa;poponax;NA;NA;NA;NA;6018;
NA;Acer;barbatum;Florida maple;NA;NA;NA;NA;311;
NA;Aglaia;mariannensis;Titimel;NA;NA;NA;NA;6042;
NA;Aglaia;palauensis;mesecheues;NA;NA;NA;NA;6043;
NA;Aglaia;samoensis;laga ali;NA;NA;NA;NA;6046;
NA;Aidia;racemosa;Aidia racemosa;NA;NA;NA;NA;6049;
NA;Albizia;falcataria;ukall ra ngebard;NA;NA;NA;NA;6058;
NA;Albizia;retusa;ukall ra ngebard;NA;NA;NA;NA;6061;
NA;Aleurites;moluccana;Indian walnut;NA;NA;NA;NA;6075;
NA;Aleurites;trisperma;lumbang;NA;NA;NA;NA;6078;
NA;Alnus;rugosa;NA;Aulne rugueux;AUR;NA;NA;NA;
NA;Alphitonia;carolinensis;chelebiob, elebiong;NA;NA;NA;NA;6088;
NA;Alphitonia;zizyphoides;toi;NA;NA;NA;NA;6091;
NA;Alsophila;bryophila;helecho gigante de la sierra;NA;NA;NA;NA;6092;
NA;Alsophila;portoricensis;Alsophila portoricensis;NA;NA;NA;NA;6093;
NA;Alstonia;pacifica;Alstonia pacifica;NA;NA;NA;NA;6096;
NA;Anacolosa;insularis;Anacolosa insularis;NA;NA;NA;NA;6109;
NA;Antidesma;kapuae;Kapua china laurel;NA;NA;NA;NA;6135;
NA;Antidesma;kusaiense;Antidesma kusaiense;NA;NA;NA;NA;6138;
NA;Antidesma;ponapense;Antidesma ponapense;NA;NA;NA;NA;6142;
NA;Antidesma;sphaerocarpum;Antidesma sphaerocarpum;NA;NA;NA;NA;6144;
NA;Antirhea;acutata;placa chiquitu;NA;NA;NA;NA;6146;
NA;Antirhea;coriacea;pegwood;NA;NA;NA;NA;6147;
NA;Antirhea;inconspicua;Antirhea inconspicua;NA;NA;NA;NA;6148;
NA;Antirhea;lucida;palo iloron;NA;NA;NA;NA;6149;
NA;Antirhea;obtusifolia;quina roja;NA;NA;NA;NA;6150;
NA;Antirhea;portoricensis;Puerto Rico quina;NA;NA;NA;NA;6151;
NA;Antirhea;sintenisii;Sintenis' quina;NA;NA;NA;NA;6152;
NA;Araucaria;excelsa;Norfolk Island Pine;NA;NA;NA;NA;6156;
NA;Artocarpus;nobilis;Artocarpus nobilis;NA;NA;NA;NA;6176;
NA;Arytera;brackenridgei;taputoi;NA;NA;NA;NA;6179;
NA;Astronidium;navigatorum;Astronidium navigatorum;NA;NA;NA;NA;6185;
NA;Astronidium;palauense;meskui;NA;NA;NA;NA;6186;
NA;Astronidium;samoense;Astronidium samoense;NA;NA;NA;NA;6188;
NA;Astronidium;subcordata;Astronidium subcordata;NA;NA;NA;NA;6190;
NA;Atuna;racemosa;ifi ifi;NA;NA;NA;NA;6193;
NA;Avicennia;alba;biut;NA;NA;NA;NA;6200;
NA;Badusa;palauensis;ralm;NA;NA;NA;NA;6213;
NA;Bauhinia;binata;Bauhinia binata;NA;NA;NA;NA;6225;
NA;Boehmeria;virgata;virgata;NA;NA;NA;NA;6250;
NA;Bourreria;radula;Bourreria radula;NA;NA;NA;NA;6253;
NA;Brugmansia;candida;angels-trumpet;NA;NA;NA;NA;6264;
NA;Brunellia;comocladiifolia;West Indian sumac;NA;NA;NA;NA;6270;
NA;Buchanania;;Buchanania;NA;NA;NA;NA;6280;
NA;Buchanania;engleriana;omail;NA;NA;NA;NA;6277;
NA;Buchanania;merrillii;gasu;NA;NA;NA;NA;6278;
NA;Buchanania;palawensis;omail, deuachel;NA;NA;NA;NA;6279;
NA;Bucida;buceras;gregorywood;NA;NA;NA;NA;6284;
NA;Burckella;richii;Burckella richii;NA;NA;NA;NA;6299;
NA;Caesalpinia;coriaria;divi divi;NA;NA;NA;NA;6317;
NA;Caesalpinia;kavaiensis;uhiuhi;NA;NA;NA;NA;6318;
NA;Calophyllum;antillanum;Antilles calophyllum;NA;NA;NA;NA;6338;
NA;Calophyllum;neo-ebudicum;tamanu;NA;NA;NA;NA;6342;
NA;Calophyllum;pelewense;chesemolech;NA;NA;NA;NA;6343;
NA;Calyptranthes;portoricensis;Puerto Rico lidflower;NA;NA;NA;NA;6355;
NA;Campnosperma;brevipetiolatum;kelela charm, kiu;NA;NA;NA;NA;6366;
NA;Canarium;hirsutum;mesecheues;NA;NA;NA;NA;6373;
NA;Canarium;mafoa;mafoa;NA;NA;NA;NA;6372;
NA;Canarium;vitiense;maali;NA;NA;NA;NA;6378;
NA;Canella;winteriana;wild cinnamon;NA;NA;NA;NA;6380;
NA;Capparis;amplissima;burro blanco;NA;NA;NA;NA;6383;
NA;Capparis;baducca;caper;NA;NA;NA;NA;6384;
NA;Capparis;cynophallophora;Jamaican caper;NA;NA;NA;NA;6386;
NA;Capparis;flexuosa;falseteeth;NA;NA;NA;NA;6387;
NA;Capparis;hastata;broadleaf caper;NA;NA;NA;NA;6389;
NA;Capparis;indica;linguam;NA;NA;NA;NA;6390;
NA;Carya;alba;mockernut hickory;NA;NA;NA;NA;409;
NA;Carya;carolinae-septentrionalis;southern shagbark hickory;NA;NA;NA;NA;413;
NA;Carya;ovalis;red hickory;NA;NA;NA;NA;412;
NA;Casearia;cauliflora;keuert;NA;NA;NA;NA;6405;
NA;Cassia;siamea;kassod tree;NA;NA;NA;NA;6420;
NA;Cassine;xylocarpa;marbletree;NA;NA;NA;NA;6425;
NA;Casuarina;lepidophloia;belah;NA;NA;NA;NA;857;
NA;Casuarina;litorea;gagu,australian pine;NA;NA;NA;NA;6437;
NA;Ceiba;acuminata;pochote;NA;NA;NA;NA;6447;
NA;Celtis;paniculata;Celtis paniculata;NA;NA;NA;NA;6452;
NA;Cerbera;dilatata;chuti;NA;NA;NA;NA;6459;
NA;Cerbera;floribunda;emeridech;NA;NA;NA;NA;6460;
NA;Cerbera;spp;Cerbera spp;NA;NA;NA;NA;6463;
NA;Cereus;;sweetpotato cactus;NA;NA;NA;NA;6470;
NA;Chamaecyparis;nootkatensis;Alaska yellow-cedar;NA;NA;NA;NA;42;
NA;Chamaesyce;;sandmat;NA;NA;NA;NA;6496;
NA;Chamaesyce;articulata;jointed sandmat;NA;NA;NA;NA;6481;
NA;Chamaesyce;atrococca;koko;NA;NA;NA;NA;6482;
NA;Chamaesyce;celastroides;ekoko;NA;NA;NA;NA;6483;
NA;Chamaesyce;herbstii;Herbsts sandmat;NA;NA;NA;NA;6492;
NA;Chamaesyce;kuwaleana;kokomalei;NA;NA;NA;NA;6493;
NA;Chamaesyce;olowaluana;alpine sandmat;NA;NA;NA;NA;6494;
NA;Chamaesyce;rockii;Koolau Range sandmat;NA;NA;NA;NA;6495;
NA;Chionanthus;vitiensis;vitiensis;NA;NA;NA;NA;6525;
NA;Chione;seminervis;puntaj jayuya;NA;NA;NA;NA;6526;
NA;Chlorophora;excelsa;african teak;NA;NA;NA;NA;6529;
NA;Chorisia;speciosa;silk-floss tree;NA;NA;NA;NA;6532;
NA;Cibotium;heleniae;Hawaiian tree fern;NA;NA;NA;NA;6545;
NA;Cinnamomum;aromaticum;cassia;NA;NA;NA;NA;6554;
NA;Cinnamomum;carolinense;ochod;NA;NA;NA;NA;6557;
NA;Cinnamomum;pedatinervium;ochod;NA;NA;NA;NA;6561;
NA;Citharexylum;fruticosum;Florida fiddlewood;NA;NA;NA;NA;859;
NA;Citronella;samoensis;samoensis;NA;NA;NA;NA;6570;
NA;Citrus;aurantifolia;Lime (Tipolo);NA;NA;NA;NA;6572;
NA;Citrus;grandis;grapefruit, kahet magas;NA;NA;NA;NA;6578;
NA;Citrus;mitis;calamondin, kingkang;NA;NA;NA;NA;6583;
NA;Citrus;xaurantiifolia;key lime;NA;NA;NA;NA;6573;
NA;Citrus;xaurantium;sour orange;NA;NA;NA;NA;6574;
NA;Citrus;xlimon;lemon;NA;NA;NA;NA;6575;
NA;Citrus;xparadisi;grapefruit;NA;NA;NA;NA;6576;
NA;Citrus;xsinensis;sweet orange;NA;NA;NA;NA;6577;
NA;Claoxylon;fallax;Claoxylon fallax;NA;NA;NA;NA;6588;
NA;Clermontia;leptoclada;oha wai nui Clermontia;NA;NA;NA;NA;6596;
NA;Clermontia;singuliflora;Clermontia singuliflora;NA;NA;NA;NA;6627;
NA;Clerodendrum;aculeatum;haggarbush;NA;NA;NA;NA;6631;
NA;Clidemia;cymosa;Clidemia cymosa;NA;NA;NA;NA;6641;
NA;Clusia;;attorney;NA;NA;NA;NA;6652;
NA;Cnemidaria;horrida;deepwoods fern;NA;NA;NA;NA;6653;
NA;Colona;scabra;uab, chuchab;NA;NA;NA;NA;6691;
NA;Commersonia;bartramia;Mao;NA;NA;NA;NA;6703;
NA;Cordia;aspera;Tou;NA;NA;NA;NA;6729;
NA;Cordia;micronesica;Cordia micronesica;NA;NA;NA;NA;6736;
NA;Cordia;rupicola;Puerto Rico manjack;NA;NA;NA;NA;6739;
NA;Cornus;stonolifera;NA;Cornouiller stolonifère;COR;NA;NA;NA;
NA;Crataegus;dilatata;broadleaf hawthorn;NA;NA;NA;NA;506;
NA;Crataegus;pedicellata;scarlet hawthorn;NA;NA;NA;NA;509;
NA;Crataegus;spp.;Hawthorn;NA;NA;128;Ht;NA;
NA;Crossostylis;biflora;Saitamu;NA;NA;NA;NA;6769;
NA;Cryptocarya;elegans;laulilii;NA;NA;NA;NA;6779;
NA;Cryptocarya;oreophila;Cryptocarya oreophila;NA;NA;NA;NA;6778;
NA;Cryptocarya;turbinata;laulilii;NA;NA;NA;NA;6784;
NA;Cupressus;arizonica;Arizona cypress;NA;NA;NA;NA;51;
NA;Cupressus;bakeri;Baker or Modoc cypress;NA;NA;NA;NA;52;
NA;Cupressus;forbesii;Tecate cypress;NA;NA;NA;NA;53;
NA;Cupressus;lusitanica;cedar-of-Goa;NA;NA;NA;NA;6795;
NA;Cupressus;macnabiana;MacNab's cypress;NA;NA;NA;NA;56;
NA;Cupressus;macrocarpa;Monterey cypress;NA;NA;NA;NA;54;
NA;Cupressus;sargentii;Sargent's cypress;NA;NA;NA;NA;55;
NA;Cyanea;;cyanea;NA;NA;NA;NA;6828;
NA;Cyathea;ponapeana;kattar;NA;NA;NA;NA;6844;
NA;Cyclophyllum;barbatum;ola;NA;NA;NA;NA;6855;
NA;Cyphomandra;betacea;tree-tomato;NA;NA;NA;NA;6860;
NA;Cyrtandra;ramosissima;Cyrtandra;NA;NA;NA;NA;6864;
NA;Dendrocnide;harveyi;salato;NA;NA;NA;NA;6885;
NA;Dictyosperma;album;redpalm;NA;NA;NA;NA;6891;
NA;Diospyros;discolor;Mabolo;NA;NA;NA;NA;6902;
NA;Diospyros;ebenaster;Black sapote;NA;NA;NA;NA;6903;
NA;Diospyros;elliptica;anume;NA;NA;NA;NA;6904;
NA;Diospyros;samoensis;auauli;NA;NA;NA;NA;6910;
NA;Discocalyx;ponapensis;otot;NA;NA;NA;NA;6921;
NA;Dracaena;multiflora;Dracaena multiflora;NA;NA;NA;NA;6933;
NA;Dubautia;demissifolia;Dubautia;NA;NA;NA;NA;6944;
NA;Dubautia;fallax;Dubautia;NA;NA;NA;NA;6945;
NA;Dubautia;montana;Dubautia;NA;NA;NA;NA;6946;
NA;Dysoxylum;maota;maota;NA;NA;NA;NA;6969;
NA;Dysoxylum;samoense;mamala;NA;NA;NA;NA;6970;
NA;Elaeocarpus;floridanus;`a`mati`e;NA;NA;NA;NA;6977;
NA;Elaeocarpus;graeffei;Elaeocarpus graeffei;NA;NA;NA;NA;6978;
NA;Elaeocarpus;grandis;sapatua;NA;NA;NA;NA;6979;
NA;Elaeocarpus;kerstingianus;Elaeocarpus kerstingianus;NA;NA;NA;NA;6981;
NA;Elaeocarpus;kusanoi;maratte, opop;NA;NA;NA;NA;6982;
NA;Elaeocarpus;tonganus;aamatie;NA;NA;NA;NA;6984;
NA;Elaeocarpus;ulianus;Elaeocarpus;NA;NA;NA;NA;6985;
NA;Elattostachys;falcata;taputoi;NA;NA;NA;NA;6990;
NA;Erythrina;berteriana;machete;NA;NA;NA;NA;7004;
NA;Erythrospermum;acuminatissimum;acuminatissimum;NA;NA;NA;NA;7017;
NA;Eucalyptus;hemiphloia;white box;NA;NA;NA;NA;7041;
NA;Eugenia;aquea;edebsachel, chedebsachel;NA;NA;NA;NA;7059;
NA;Eugenia;caryophyllus;cloves;NA;NA;NA;NA;7065;
NA;Eugenia;javanica;macupa, wax apple;NA;NA;NA;NA;7078;
NA;Eugenia;malaccensis;makupa, malay apple;NA;NA;NA;NA;7082;
NA;Eugenia;nitida;Eugenia nitida;NA;NA;NA;NA;7086;
NA;Eugenia;palauensis;orenged;NA;NA;NA;NA;7087;
NA;Eugenia;stelechantha;luluhut;NA;NA;NA;NA;7099;
NA;Eugenia;suzukii;rebotel;NA;NA;NA;NA;7101;
NA;Eugenia;xerophytica;aridland stopper;NA;NA;NA;NA;7105;
NA;Euodia;;Euodia;NA;NA;NA;NA;7127;
NA;Euodia;hortensis;Euodia hortensis;NA;NA;NA;NA;7123;
NA;Euodia;nitida;kertub;NA;NA;NA;NA;7124;
NA;Euodia;palawensis;beror;NA;NA;NA;NA;7125;
NA;Euodia;ponapensis;Euodia ponapensis;NA;NA;NA;NA;7126;
NA;Euodia;trichantha;Euodia trichantha;NA;NA;NA;NA;7128;
NA;Euphoria;longana;Longan;NA;NA;NA;NA;7117;
NA;Exorrhiza;ponapensis;kotop;NA;NA;NA;NA;7133;
NA;Fagraea;ksid;ksid;NA;NA;NA;NA;7142;
NA;Family Arecaceae;not listed above;other palms;NA;NA;NA;NA;915;
NA;Ficus;;fig;NA;NA;NA;NA;7171;
NA;Ficus;obliqua;aoa;NA;NA;NA;NA;7163;
NA;Ficus;scabra;mati vao;NA;NA;NA;NA;7169;
NA;Ficus;stahlii;jaguey;NA;NA;NA;NA;7173;
NA;Ficus;uniauriculata;mati;NA;NA;NA;NA;7178;
NA;Ficus;virens;higo;NA;NA;NA;NA;7179;
NA;Finschia;chloroxantha;Finschia chloroxantha;NA;NA;NA;NA;7180;
NA;Frangula;californica;California buckthorn;NA;NA;NA;NA;7200;
NA;Frangula;sphaerosperma;West Indian buckthorn;NA;NA;NA;NA;7202;
NA;Garcinia;matsudai;tilol;NA;NA;NA;NA;7215;
NA;Garcinia;ponapensis;konpuil;NA;NA;NA;NA;7217;
NA;Garcinia;rumiyo;tilol;NA;NA;NA;NA;7219;
NA;Garuga;floribunda;manuai vivao;NA;NA;NA;NA;7229;
NA;Geniostoma;rupestre;taipoipo;NA;NA;NA;NA;7233;
NA;Gironniera;celtidifolia;Gironniera celtidifolia;NA;NA;NA;NA;7241;
NA;Gmelina;elliptica;belau;NA;NA;NA;NA;7251;
NA;Gmelina;palawensis;blacheos;NA;NA;NA;NA;7252;
NA;Gomidesia;lindeniana;grand merisier;NA;NA;NA;NA;7258;
NA;Goniothalamus;carolinensis;Goniothalamus carolinensis;NA;NA;NA;NA;7260;
NA;Guajacum;sanctum;holywood;NA;NA;NA;NA;7280;
NA;Guamia;mariannae;paipai;NA;NA;NA;NA;7282;
NA;Guioa;;Guioa;NA;NA;NA;NA;7312;
NA;Guioa;rhoifolia;rhoifolia;NA;NA;NA;NA;7311;
NA;Gulubia;palauensis;bochela uchererak, uch;NA;NA;NA;NA;7313;
NA;Gyrocarpus;americanus;vilivili;NA;NA;NA;NA;7319;
NA;Halesia;parviflora;little silverbell;NA;NA;NA;NA;583;
NA;Haplolobus;floribundus;Haplolobus floribundus;NA;NA;NA;NA;7332;
NA;Hedycarya;;Hedycarya;NA;NA;NA;NA;7340;
NA;Hedycarya;denticulata;denticulata;NA;NA;NA;NA;7338;
NA;Hedyotis;fosbergii;Fosbergs starviolet;NA;NA;NA;NA;7343;
NA;Hedyotis;hillebrandii;manono;NA;NA;NA;NA;7344;
NA;Hedyotis;terminalis;variable starviolet;NA;NA;NA;NA;7346;
NA;Heliocarpus;popayanensis;white moho;NA;NA;NA;NA;7349;
NA;Hernandia;moerenhoutiana;pipi;NA;NA;NA;NA;7363;
NA;Hernandia;nymphaeifolia;pua, Chinese lantern tree;NA;NA;NA;NA;7364;
NA;Hernandia;ovigera;Hernandia ovigera;NA;NA;NA;NA;7365;
NA;Hibiscadelphus;puakuahiwi;hau kuahiwi;NA;NA;NA;NA;7389;
NA;Hibiscus;pernambucensis;seaside mahoe;NA;NA;NA;NA;7409;
NA;Hibiscus;tiliaceus;sea hibiscus;NA;NA;NA;NA;7412;
NA;Homalanthus;acuminatus;fanuamamala;NA;NA;NA;NA;8008;
NA;Homalium;whitmeeanum;Homalium whitmeeanum;NA;NA;NA;NA;7424;
NA;Horsfieldia;novoguineensis;ersachel;NA;NA;NA;NA;7428;
NA;Hyeronima;clusioides;cedro macho;NA;NA;NA;NA;7438;
NA;Ilex;sintenisii;Sintenis' holly;NA;NA;NA;NA;7463;
NA;Jacquinia;umbellata;chirriador;NA;NA;NA;NA;7490;
NA;Kayea;pacifica;ketoguit;NA;NA;NA;NA;7497;
NA;Larix;leptolepis;Japanese larch;NA;NA;27;Lj;NA;
NA;Latania;loddigesii;bluelatan;NA;NA;NA;NA;7543;
NA;Leucaena;insularum;Leucaena insularum;NA;NA;NA;NA;7564;
NA;Liquidambar;styracifula;Sweet gum;NA;NA;134;;NA;
NA;Litsea;samoensis;papaono;NA;NA;NA;NA;7586;
NA;Lucuma;nervosa;Egg Fruit / Canistel;NA;NA;NA;NA;7598;
NA;Mallotus;;mallotus;NA;NA;NA;NA;7641;
NA;Mallotus;palauensis;Mallotus palauensis;NA;NA;NA;NA;7638;
NA;Mammea;glauca;manapau;NA;NA;NA;NA;7653;
NA;Mangifera;minor;kanit;NA;NA;NA;NA;7657;
NA;Manilkara;dissecta;pani;NA;NA;NA;NA;7664;
NA;Manilkara;hoshinoi;kohle;NA;NA;NA;NA;7666;
NA;Manilkara;udoido;udeuid;NA;NA;NA;NA;7672;
NA;Maranthes;corymbosa;bkau, apgau;NA;NA;NA;NA;7679;
NA;Marattia;fraxinea;dermarm;NA;NA;NA;NA;7680;
NA;Matayba;apetala;Matayba apetala;NA;NA;NA;NA;7688;
NA;Maytenus;palauica;Maytenus palauica;NA;NA;NA;NA;715;
NA;Medusanthera;;Medusanthera;NA;NA;NA;NA;7706;
NA;Medusanthera;carolinensis;Medusanthera carolinensis;NA;NA;NA;NA;7704;
NA;Medusanthera;samoensis;matamo;NA;NA;NA;NA;7705;
NA;Melastoma;candidum;Melastoma candidum;NA;NA;NA;NA;7712;
NA;Melicope;latifolia;soopini;NA;NA;NA;NA;7750;
NA;Melochia;aristata;mao;NA;NA;NA;NA;7766;
NA;Metrosideros;collina;collina;NA;NA;NA;NA;7781;
NA;Michelia;champaca;Orange Champak;NA;NA;NA;NA;7801;
NA;Miconia;subcorymbosa;forest johnnyberry;NA;NA;NA;NA;7821;
NA;Micromelum;minutum;talafulu;NA;NA;NA;NA;7824;
NA;Morella;holdridgeana;Morella holdridgeana;NA;NA;NA;NA;7847;
NA;Morinda;latibractea;ngel;NA;NA;NA;NA;7850;
NA;Morinda;pedunculata;Morinda pedunculata;NA;NA;NA;NA;7851;
